n_neighbors,min_dist,n_components,n_seeds,trustworthiness_consensus,trustworthiness_mean_seeds,best_k,best_silhouette,best_ari_seed_consensus,best_min_cluster_size
20,0.1,7,5,0.9199732531685333,0.9428949448844737,70,0.6623378992080688,0.6864200507013472,6
20,0.1,8,5,0.9200258830250234,0.9422502870264065,70,0.6643679738044739,0.6859333303967123,6
20,0.1,9,5,0.9186268282697133,0.9422332825067843,70,0.665776789188385,0.7002442262741181,6
20,0.1,10,5,0.9211330023707924,0.9420974734329427,70,0.6720263361930847,0.7092323015247841,6
20,0.1,11,5,0.9192875734096333,0.942403300987344,70,0.6702141165733337,0.7038959403188721,6
20,0.1,12,5,0.9206162991815879,0.9427035004420329,70,0.6686890721321106,0.7219988211011905,6
20,0.1,13,5,0.9207230727821492,0.9426490138469509,60,0.6558526158332825,0.684170221096603,6
20,0.115,4,5,0.9202282096476049,0.937395623573634,70,0.671197772026062,0.6894403928354822,10
20,0.115,5,5,0.9192155746973283,0.941674404190619,70,0.6674574017524719,0.6960234816343712,6
20,0.115,6,5,0.9222187046599019,0.9425859871448681,60,0.6483156681060791,0.663384583539974,6
20,0.115,7,5,0.9197786963513306,0.9431681348036743,70,0.6609689593315125,0.6912739395505837,6
20,0.115,8,5,0.9214077507036794,0.9426394719025805,70,0.653323233127594,0.7022302745658764,6
20,0.115,9,5,0.9205564560960356,0.9429557052077955,70,0.6607857942581177,0.7114423032674301,6
20,0.115,10,5,0.9209061641272316,0.942616149128613,70,0.6647533774375916,0.7063809477613148,6
20,0.115,11,5,0.9210130045169508,0.942822932814337,70,0.6706629991531372,0.6898929046127833,6
20,0.115,12,5,0.9211887713177078,0.9431037545079899,60,0.6520324349403381,0.6960446299921215,6
20,0.115,13,5,0.9217851317093327,0.9428515408370062,70,0.6565289497375488,0.6748341496690412,6
23,0.0425,4,5,0.9186562377622782,0.9364497466130661,70,0.7210608124732971,0.67975820454295,6
23,0.0425,5,5,0.9189606850074147,0.9400671987981515,70,0.7012757062911987,0.6847209390389313,5
23,0.0425,6,5,0.9162665439527204,0.940563077127897,60,0.6978727579116821,0.6978902217734534,6
23,0.0425,7,5,0.9205403153828566,0.9409907548221217,70,0.6980239152908325,0.6995106736674471,6
